midx;midy;midz;chalcocite;bornite;recovery
-194.3431681;-156.7635076;2325.431657;0.00192943;0.020900443;90.00019568
-197.8779981;-156.785743;2316.077274;0.002029589;0.009925017;89.98062127
-201.4128281;-156.8079784;2306.722891;0.002183468;0.006042293;89.97150206
-204.9476581;-156.8302138;2297.368508;0.001950817;0.308640391;90.53262407
-208.4824881;-156.8524492;2288.014125;0.00204473;0.849266103;91.17969036
-65.41742535;-146.9324462;2567.219613;0.00045634;0.08759825;92.43016657
-70.20134002;-147.0701707;2558.439226;0.000482898;0.094018734;92.24771908
-74.9852547;-147.2078952;2549.65884;0.003614417;0.002214487;89.56611405
-79.76916938;-147.3456197;2540.878453;0.00317875;0.001914705;89.81494825
-84.55308406;-147.4833442;2532.098066;0.003284485;0.001907491;89.75589699
-89.33699874;-147.6210687;2523.317679;0.002986018;0.001690236;89.48005585
-94.12091342;-147.7587932;2514.537292;0.003246884;0.001868253;89.62164676
-98.9048281;-147.8965177;2505.756906;0.003579108;0.002067366;89.59876526
-103.6887428;-148.0342422;2496.976519;0.003536742;0.002070923;89.22471184
-108.4726575;-148.1719667;2488.196132;0.003577809;0.002054981;89.38178089
-113.2565721;-148.3096912;2479.415745;0.003528797;0.001974898;89.70981515
-118.0404868;-148.4474157;2470.635358;0.003457122;0.001953481;89.71951492
-122.8244015;-148.5851402;2461.854972;0.008491095;0.00187629;89.16686177
-127.6083162;-148.7228647;2453.074585;0.073803451;0.002114232;83.51441603
-132.3922308;-148.8605892;2444.294198;0.031791862;0.001887468;83.5024157
-137.1761455;-148.9983137;2435.513811;0.06768852;0.002170063;80.92154159
-141.9600602;-149.1360382;2426.733424;0.041719316;0.177905473;89.01847578
-146.7439749;-149.2737626;2417.953038;0.350143032;0.062839713;71.78305067
-151.5278896;-149.4114871;2409.172651;0.692956177;0.013438088;62.76419936
-156.3118042;-149.5492116;2400.392264;0.393116144;0.048306765;67.7332869
-161.0957189;-149.6869361;2391.611877;0.230957049;0.084438028;74.24162644
-165.8796336;-149.8246606;2382.83149;0.014033196;0.003762274;88.46049783
-26.47447377;-151.1634613;2544.856465;0.0005261;0.195732914;92.13159679
-30.52351851;-151.1952804;2535.712931;0.003701793;0.560393047;91.72715724
-34.57256325;-151.2270995;2526.569396;0.003555125;0.502793493;91.63539879
-38.62160798;-151.2589186;2517.425862;0.01171145;0.040776651;89.24984155
-42.67065272;-151.2907377;2508.282327;0.006851193;0.01224921;89.1039222
-46.71969746;-151.3225569;2499.138793;0.003526292;0.002026695;89.53577275
-50.76874219;-151.354376;2489.995258;0.003805763;0.002090604;89.3156339
-54.81778693;-151.3861951;2480.851724;0.003095195;0.001742385;89.64150276
-58.86683167;-151.4180142;2471.708189;0.003331283;0.002348877;89.705751
-62.9158764;-151.4498333;2462.564654;0.003554398;0.004383341;89.84726828
-66.96492114;-151.4816524;2453.42112;0.00365893;0.130763037;90.71743819
-71.01396588;-151.5134715;2444.277585;0.003603774;0.347137812;91.90112173
-75.06301061;-151.5452906;2435.134051;0.003498087;0.002582275;89.87280366
-79.11205535;-151.5771097;2425.990516;0.003573318;0.071671588;90.24960787
-83.16110009;-151.6089289;2416.846982;0.003345189;0.002012895;89.91822064
-87.21014482;-151.640748;2407.703447;0.003343272;0.00376492;89.80261374
-91.25918956;-151.6725671;2398.559912;0.003433078;0.002001976;89.81000095
-95.3082343;-151.7043862;2389.416378;0.003640697;0.012911571;89.8544614
-99.35727904;-151.7362053;2380.272843;0.006622165;0.007607131;89.56300111
-103.4063238;-151.7680244;2371.129309;0.001979506;0.019065753;89.97209828
-107.4553685;-151.7998435;2361.985774;0.001871651;0.004783215;89.93361098
-111.5044132;-151.8316626;2352.84224;0.001969153;0.005081146;89.93175642
-115.553458;-151.8634817;2343.698705;0.007283462;0.0050768;89.76727851
-119.6025027;-151.8953009;2334.555171;0.001996857;0.004837549;89.91386568
-123.6515475;-151.92712;2325.411636;0.001820849;0.004584925;89.96619103
-127.7005922;-151.9589391;2316.268101;0.001921505;0.14289491;90.21225782
-131.7496369;-151.9907582;2307.124567;0.002122754;0.39143425;90.50932987
-135.7986817;-152.0225773;2297.981032;0.001906754;0.095270378;90.09167418
8.648922694;-145.7579535;2546.822462;0.000489604;0.108310224;91.82220321
4.686705603;-146.0293145;2537.644925;0.000492405;0.079500284;92.29966209
0.724488513;-146.3006754;2528.467387;0.0004868;0.087222204;91.00183422
-3.237728578;-146.5720364;2519.289849;0.000462257;0.100603504;91.28151968
-7.199945668;-146.8433973;2510.112311;0.003512262;0.075281963;90.23893378
-11.16216276;-147.1147583;2500.934774;0.00316634;0.210370039;90.58365789
-15.12437985;-147.3861192;2491.757236;0.003483242;0.002168727;89.79587487
-19.08659694;-147.6574802;2482.579698;0.003426471;0.003960017;89.71275502
-23.04881403;-147.9288411;2473.40216;0.003607848;0.116957258;90.52539303
-27.01103112;-148.2002021;2464.224623;0.003605146;0.004263063;89.81208687
-30.97324821;-148.4715631;2455.047085;0.003250803;0.356379577;91.33833251
-34.9354653;-148.742924;2445.869547;0.003522679;0.601068767;91.76874568
-38.89768239;-149.014285;2436.692009;0.003602801;0.306493162;91.251493
-42.85989948;-149.2856459;2427.514472;0.003418331;0.228046303;90.82597814
-46.82211657;-149.5570069;2418.336934;0.003341574;0.002132614;89.87329044
-50.78433366;-149.8283678;2409.159396;0.003243078;0.002498433;89.89035243
-54.74655075;-150.0997288;2399.981858;0.003346742;0.002147872;89.87789065
-58.70876784;-150.3710897;2390.804321;0.003275678;0.001955475;89.88829856
-62.67098493;-150.6424507;2381.626783;0.003508172;0.002056673;89.83578928
-66.63320203;-150.9138116;2372.449245;0.012494565;0.136216786;90.74205325
-70.59541912;-151.1851726;2363.271707;0.004253067;0.010221623;89.89049555
-74.55763621;-151.4565335;2354.09417;0.00366658;0.117380831;90.16089642
-78.5198533;-151.7278945;2344.916632;0.007917589;0.005480895;89.75925056
-82.48207039;-151.9992554;2335.739094;0.007630986;0.0049394;89.62858138
57.41291913;-149.9124524;2544.984835;0.000717279;0.218533595;92.29032716
53.08606208;-149.9839516;2535.96967;0.000501747;0.160137301;91.60865347
48.75920503;-150.0554508;2526.954506;0.000506436;0.171167815;91.84708608
44.43234798;-150.12695;2517.939341;0.000466927;0.131827082;91.31768326
40.10549093;-150.1984492;2508.924176;0.005187645;0.062874726;90.53786364
35.77863389;-150.2699484;2499.909011;0.021891683;0.106918629;89.55522494
31.45177684;-150.3414476;2490.893847;0.000504699;0.068591528;91.06824811
27.12491979;-150.4129468;2481.878682;0.00290438;0.112732856;91.43124511
22.79806274;-150.484446;2472.863517;0.004635125;0.135232994;91.41686904
18.47120569;-150.5559452;2463.848352;0.003221775;0.127488514;91.70656071
14.14434864;-150.6274444;2454.833187;0.007162961;0.562572392;91.79388775
9.817491597;-150.6989436;2445.818023;0.006858498;0.322963564;91.21131037
5.490634549;-150.7704428;2436.802858;0.003384164;0.235985597;90.90401029
1.163777501;-150.8419419;2427.787693;0.002990014;0.322837753;91.09533679
-3.163079547;-150.9134411;2418.772528;0.003486153;0.087253527;90.26183493
-7.489936595;-150.9849403;2409.757364;0.003109539;0.002084394;89.89470892
-11.81679364;-151.0564395;2400.742199;0.00355988;0.012383469;89.9369453
-16.14365069;-151.1279387;2391.727034;0.003228375;0.001873028;89.86512879
-20.47050774;-151.1994379;2382.711869;0.003568889;0.002049486;89.87902436
-24.79736479;-151.2709371;2373.696704;0.003724423;0.002155377;89.82770003
-29.12422184;-151.3424363;2364.68154;0.003189165;0.001840989;89.82814628
-33.45107888;-151.4139355;2355.666375;0.002056564;0.004990173;89.91235356
-37.77793593;-151.4854347;2346.65121;0.001911811;0.004854215;89.9184637
-42.10479298;-151.5569339;2337.636045;0.001980752;0.005445106;89.94452618
-46.43165003;-151.6284331;2328.620881;0.001991002;0.267689458;90.58041096
-50.75850708;-151.6999323;2319.605716;0.002075126;0.010081156;89.95021332
-55.08536412;-151.7714315;2310.590551;0.020309359;1.56819325;91.67678464
-59.41222117;-151.8429307;2301.575386;0.003933105;1.18864206;91.77713227
-63.73907822;-151.9144299;2292.560221;0.194828259;1.779018662;90.77845952
-68.06593527;-151.9859291;2283.545057;0.007723199;0.773101111;91.09012709
-72.39279232;-152.0574283;2274.529892;0.011043454;0.072657597;89.95841002
-76.71964936;-152.1289275;2265.514727;0.012685274;0.005383003;89.50163136
93.18050985;-157.0984206;2541.915695;0.000491305;0.142280205;91.6931208
89.0713275;-157.2591281;2532.800389;0.00052455;0.148420318;91.62852432
84.96214515;-157.4198355;2523.685084;0.000574197;0.189530209;91.8082887
80.85296281;-157.580543;2514.569778;0.000497657;0.077809069;91.33978542
76.74378046;-157.7412505;2505.454473;0.000488644;0.084519923;91.44302255
72.63459811;-157.9019579;2496.339167;0.00523951;0.075082084;90.76356305
68.52541577;-158.0626654;2487.223862;0.022652532;0.033139808;88.0165229
64.41623342;-158.2233728;2478.108556;0.042562128;0.169788771;89.00421331
60.30705108;-158.3840803;2468.993251;0.040807607;0.147258834;88.85262873
56.19786873;-158.5447878;2459.877945;0.703859625;0.583853417;79.27535584
52.08868638;-158.7054952;2450.76264;0.668019291;0.922905978;83.07518122
47.97950404;-158.8662027;2441.647335;0.508269503;1.247190794;86.27056452
43.87032169;-159.0269101;2432.532029;0.02331187;0.704144087;91.99690559
39.76113935;-159.1876176;2423.416724;0.003728846;0.561331778;91.54724615
35.651957;-159.3483251;2414.301418;0.006573305;0.49140043;91.39700626
31.54277465;-159.5090325;2405.186113;0.003801104;0.494364087;91.04654663
27.43359231;-159.66974;2396.070807;0.003625741;0.277243505;90.63490876
23.32440996;-159.8304474;2386.955502;0.003271902;0.142629004;90.55654739
19.21522762;-159.9911549;2377.840196;0.003891627;0.083140931;90.16158774
15.10604527;-160.1518624;2368.724891;0.003301715;0.001977648;89.92864138
10.99686292;-160.3125698;2359.609585;0.003554798;0.002112872;89.92091783
6.887680577;-160.4732773;2350.49428;0.002035902;0.005263072;89.96344858
2.778498231;-160.6339847;2341.378975;0.001916539;0.004904195;89.9519963
-1.330684115;-160.7946922;2332.263669;0.001926151;0.005081387;89.94359967
-5.439866462;-160.9553997;2323.148364;0.001852696;0.009135546;89.95581337
-9.549048808;-161.1161071;2314.033058;0.001981343;0.009850075;89.95546693
-13.65823115;-161.2768146;2304.917753;0.004123372;0.02061791;89.90661384
-17.7674135;-161.437522;2295.802447;0.004052586;0.020045976;89.80929036
-21.87659585;-161.5982295;2286.687142;0.00206982;0.814287118;91.71948465
-25.98577819;-161.758937;2277.571836;0.003583761;0.416378409;90.86506151
-30.09496054;-161.9196444;2268.456531;0.001948664;0.033820418;90.00438424
-34.20414288;-162.0803519;2259.341225;0.001958029;0.009938557;89.84751302
-38.31332523;-162.2410593;2250.22592;0.002044212;0.151702578;90.06968079
-42.42250758;-162.4017668;2241.110614;0.002060761;0.675743269;91.34836433
-46.53168992;-162.5624743;2231.995309;0.001947897;0.828504968;91.49292956
-50.64087227;-162.7231817;2222.880004;0.001995407;0.697719809;91.54416805
-54.75005462;-162.8838892;2213.764698;0.001990824;1.131760495;91.80394581
-58.85923696;-163.0445966;2204.649393;0.002045257;0.00591414;89.96320597
-62.96841931;-163.2053041;2195.534087;0.001946902;0.010693709;89.95934649
137.1170569;-147.1829172;2540.837336;0.000534989;0.000553873;89.77085801
133.1114534;-147.2099439;2531.674672;0.000486082;0.003507784;89.95478439
129.1058499;-147.2369705;2522.512008;0.000523242;0.014273496;90.18778369
125.1002464;-147.2639972;2513.349344;0.000539392;0.001169803;89.89343717
121.094643;-147.2910238;2504.18668;0.000465246;0.004786182;90.00074604
117.0890395;-147.3180505;2495.024016;0.000914062;0.08513426;91.03924829
113.083436;-147.3450772;2485.861352;0.001042576;0.115380982;91.67975071
109.0778325;-147.3721038;2476.698689;0.020161573;0.561347235;91.68502329
105.072229;-147.3991305;2467.536025;0.007239032;0.872413813;92.56944764
101.0666256;-147.4261572;2458.373361;0.05825729;0.378854242;90.05776222
97.06102208;-147.4531838;2449.210697;0.441832428;0.496824677;83.18484828
93.0554186;-147.4802105;2440.048033;0.248145835;0.497737499;87.51954622
89.04981512;-147.5072372;2430.885369;0.745471073;0.525666796;81.83961137
85.04421164;-147.5342638;2421.722705;0.482353276;0.347577581;82.33136473
81.03860816;-147.5612905;2412.560041;0.502351235;0.374878494;82.6568951
77.03300468;-147.5883172;2403.397377;0.036776329;0.098151874;89.54472588
73.0274012;-147.6153438;2394.234713;0.003851895;0.425484165;90.83637665
69.02179772;-147.6423705;2385.072049;0.003198029;0.139753359;90.35449984
65.01619424;-147.6693972;2375.909385;0.003395241;0.008235946;89.76935034
61.01059076;-147.6964238;2366.746721;0.003327697;0.002411362;89.71330802
57.00498728;-147.7234505;2357.584057;0.003240804;0.002088631;89.85272351
52.9993838;-147.7504772;2348.421394;0.003375461;0.028076419;90.00762567
48.99378032;-147.7775038;2339.25873;0.003747507;0.299557001;90.5626321
44.98817684;-147.8045305;2330.096066;0.00341018;0.110819942;90.15323574
40.98257336;-147.8315572;2320.933402;0.001911071;0.677619024;90.88702711
-143.8887727;-110.610546;2542.939817;0.00096344;0.000485643;87.70783968
-148.0838818;-110.050057;2533.879634;0.003713007;0.000553114;84.45700462
-152.2789909;-109.4895681;2524.819452;0.000531992;0.000526234;89.22041879
-156.4741;-108.9290792;2515.759269;0.003439339;0.002004977;87.77080356
-160.6692091;-108.3685902;2506.699086;0.00343062;0.001838054;87.13751567
-164.8643182;-107.8081013;2497.638903;0.003288802;0.001861232;87.2787721
-169.0594273;-107.2476124;2488.578721;0.003582909;0.00203815;89.61345983
-173.2545364;-106.6871234;2479.518538;0.003599536;0.075143416;90.50093684
-177.4496455;-106.1266345;2470.458355;0.003439615;0.33065872;92.78198376
-181.6447546;-105.5661456;2461.398172;0.003309796;0.453954895;92.59039595
-185.8398637;-105.0056566;2452.33799;0.005284005;0.799748549;93.05455834
-190.0349728;-104.4451677;2443.277807;0.003748225;0.574446128;92.32309484
-194.2300819;-103.8846788;2434.217624;0.013312406;0.780635299;92.80727786
-198.425191;-103.3241898;2425.157441;0.040194385;0.634479277;91.47878245
-202.6203001;-102.7637009;2416.097258;0.020173017;0.154295148;90.30442418
-206.8154092;-102.203212;2407.037076;0.005354447;0.128895183;92.93975131
-211.0105183;-101.642723;2397.976893;0.000962782;0.099648878;93.67210683
-215.2056274;-101.0822341;2388.91671;0.148969453;0.396230963;86.25495051
-219.4007365;-100.5217451;2379.856527;0.006016112;0.446508649;93.14117442
-223.5958456;-99.96125621;2370.796345;0.00668327;0.73321546;93.736889
-227.7909546;-99.40076727;2361.736162;0.04453135;1.253112804;92.66385722
-231.9860637;-98.84027834;2352.675979;0.042658438;0.939079688;92.21814743
-113.6355662;-108.1553607;2549.183911;0.003665628;0.002336783;89.2928732
-118.2004451;-108.0087704;2540.287823;0.000448617;0.000468268;89.66835664
-122.7653239;-107.8621801;2531.391734;0.000486411;0.0006134;89.7092951
-127.3302027;-107.7155897;2522.495646;0.000517491;0.000951528;89.37006059
-131.8950815;-107.5689994;2513.599557;0.000533723;0.000600785;88.72754981
-136.4599604;-107.4224091;2504.703468;0.003545289;0.002271018;89.25892548
-141.0248392;-107.2758188;2495.80738;0.003615953;0.002057524;88.26428376
-145.589718;-107.1292285;2486.911291;0.003716691;0.002041427;87.93526247
-150.1545969;-106.9826382;2478.015203;0.003691519;0.00188155;87.70371386
-154.7194757;-106.8360478;2469.119114;0.006689206;0.128366063;91.8630648
-159.2843545;-106.6894575;2460.223025;0.02990669;0.177561375;89.92016847
-163.8492334;-106.5428672;2451.326937;0.013394317;0.262029985;91.89302011
-168.4141122;-106.3962769;2442.430848;0.276747869;0.788151462;86.79918031
-172.978991;-106.2496866;2433.534759;0.45180479;0.762661141;83.48714905
-177.5438699;-106.1030962;2424.638671;0.500702199;0.871361406;84.24533825
-182.1087487;-105.9565059;2415.742582;0.336101717;0.430792465;81.73345671
-186.6736275;-105.8099156;2406.846494;0.059598875;0.3198783;89.68785634
-191.2385064;-105.6633253;2397.950405;0.006589264;0.163323886;91.2254774
-195.8033852;-105.516735;2389.054316;0.003662785;0.240466039;92.43787766
-200.368264;-105.3701447;2380.158228;0.026827418;0.004358649;81.60002019
-204.9331429;-105.2235543;2371.262139;0.006486021;0.008038009;89.04301165
-209.4980217;-105.076964;2362.366051;0.003824085;0.048710249;90.4643317
-214.0629005;-104.9303737;2353.469962;0.067575057;0.291983339;88.43593562
-218.6277794;-104.7837834;2344.573873;0.014556565;1.460736607;93.27216582
-223.1926582;-104.6371931;2335.677785;0.020253018;1.303664775;92.87918934
-227.757537;-104.4906028;2326.781696;0.32855014;1.547366902;89.3290811
-232.3224159;-104.3440124;2317.885608;0.246385465;2.102415019;90.97029757
-236.8872947;-104.1974221;2308.989519;0.145478721;2.715776941;92.40917282
-241.4521735;-104.0508318;2300.09343;0.118829651;0.99352716;90.60645091
-246.0170524;-103.9042415;2291.197342;0.00385497;0.643348802;91.28014396
-250.5819312;-103.7576512;2282.301253;0.001783176;0.96496703;91.51876671
-255.14681;-103.6110609;2273.405165;0.002309591;0.93642853;91.59717499
-259.7116889;-103.4644705;2264.509076;0.001943974;0.313616293;90.65495965
-264.2765677;-103.3178802;2255.612987;0.001936225;0.206077453;90.38662984
-268.8414465;-103.1712899;2246.716899;0.002088393;0.700747655;91.03181678
-273.4063254;-103.0246996;2237.82081;0.001769626;0.425644797;90.6942077
-277.9712042;-102.8781093;2228.924722;0.001991569;0.010635041;89.97090234
-282.536083;-102.7315189;2220.028633;0.001893931;0.00506722;89.97101996
-68.44636141;-110.144278;2551.704359;0.003303614;0.034972017;90.084864
